
17.1308 128.506 84
18.166 132.369 84
18.166 132.369 86
17.1308 128.506 86

17.1308 128.506 84
14.3024 131.334 84
14.3024 131.334 86
17.1308 128.506 86

17.1308 128.506 84
13.2672 127.47 84
13.2672 127.47 86
17.1308 128.506 86

17.1308 128.506 84
16.0955 124.642 84
16.0955 124.642 86
17.1308 128.506 86

17.1308 128.506 84
19.9591 125.677 84
19.9591 125.677 86
17.1308 128.506 86

17.1308 128.506 84
20.9944 129.541 84
20.9944 129.541 86
17.1308 128.506 86

17.1308 128.506 84
18.166 132.369 84
18.166 132.369 86
17.1308 128.506 86
